id	APOA5	APOC3	CPT1A	MMP1	NR1H3	CYP27A1	APOA2	SCD	SORBS1	PLTP
TCGA-D8-A1XF	0	0	120.1550977	0.498703716	5.943020579	1.744968794	0	749.7520229	0.775846518	7.244368988
TCGA-S3-AA10	0	0	11.14791965	8.313064793	11.1798506	41.82386678	0.215545785	42.04113605	1.658670538	32.09672687
TCGA-BH-A18N	0.070727197	0.217633139	19.06756217	1.652485313	5.310566344	4.520346358	0	205.1214588	2.153783379	5.832593049
TCGA-C8-A26Z	0.007187351	0.032168791	12.00468735	0.374741926	3.284843077	2.414125986	0	204.0291677	2.128180081	8.452834187
TCGA-BH-A0DP	0	0	10.00993818	0.734263351	9.280610367	13.51698092	0.021259536	82.39554874	11.28092581	20.04282249
TCGA-EW-A1J5	0.012836144	0	25.97343523	0.271494213	5.46041567	30.1261022	0	157.9668269	5.649452719	17.31854931
TCGA-BH-A0E1	0.019193427	0	15.29519114	1.46332834	4.349070599	9.85723086	0.01968088	89.61724464	1.758590912	12.66976951
TCGA-E2-A3DX	0.015463155	0	11.16310042	0.365087455	5.979635989	25.73315298	0.063423482	68.35204968	4.88334139	42.86392172
TCGA-E9-A3X8	0	0	4.409120175	0.267673023	9.609542519	12.42466362	0	13.61349881	2.358657998	23.76137957
TCGA-D8-A1JC	0.024946247	0.027913294	20.86823822	10.55264218	2.844970006	8.314250299	0.012789901	164.4181848	1.88128225	27.02210119
TCGA-D8-A1XR	0.070660427	0	24.79955836	5.213448244	3.268124453	17.34441393	0.013173632	81.53429287	6.198651196	5.501896741
TCGA-D8-A27F	0.006646904	0.014874943	11.61609526	192.5323765	4.725847671	30.04290598	0	87.21213763	8.966825444	19.92836034
TCGA-AR-A5QN	0.007931472	0	13.95465548	0.84268472	4.703252896	52.51352092	0.016265813	31.47625971	8.942258236	19.19433174
TCGA-D8-A73U	0.033231163	3.495258306	12.00731759	1.721745341	12.11414805	48.38245637	3.134911851	37.51378085	2.232253217	24.72840547
TCGA-BH-A0DZ	0.05691358	0	2.676958179	7.969114541	3.836399643	3.056657986	0	134.1121909	2.888552232	37.34493946
TCGA-D8-A1XS	0	0	34.94391899	13.61339298	3.184982407	9.447004645	0	1159.260335	3.930363061	13.08428532
TCGA-D8-A27L	0.013227935	0.014801234	14.41302485	5.471993774	3.551564819	12.27645036	0.013563882	57.33856829	8.234050169	23.5271706
TCGA-D8-A1XQ	0.007376265	0	21.94471251	158.7492977	10.51089909	41.03580551	0.030254394	234.1698987	19.60684819	53.44526224
TCGA-A2-A1G6	0	0	24.78267984	0.112836948	7.053912881	9.28615579	0.018094325	77.03859815	16.25358442	44.0566915
TCGA-E2-A1BC	0.019747572	0	9.980137339	0.815925586	7.015890345	7.530994592	0	196.0575303	25.60347691	11.9436209
TCGA-S3-A6ZF	0	0.057200629	43.49940083	8.792385089	2.89951118	25.49576921	0.017472926	42.44073289	2.006947774	13.54223945
TCGA-EW-A1J3	0	0	57.05547075	4.08323971	2.408748325	18.85726713	0.01498618	141.4424472	8.990129185	10.80677006
TCGA-D8-A1XT	0	0	13.3488256	138.7155395	4.393414434	6.810562432	0	31.68361689	2.453981361	22.15317277
TCGA-C8-A274	0	0	8.554656274	7.887693852	4.167673839	15.79991578	0.013970373	11.80596825	9.884113122	6.795835974
TCGA-S3-AA0Z	0.008575215	0.038380524	5.118529592	6.090735907	5.924537258	17.51015237	0.05275799	4.865994798	4.930792301	42.94326005
TCGA-C8-A273	0.007035114	0	17.14172999	8.249639013	2.691920515	15.09663782	0	239.4578747	1.829803321	16.31149752
TCGA-BH-A0HN	0.036245856	0	1.112783664	0.249599635	3.977368995	10.40833228	0.049555181	16.9956156	1.002039284	5.57495784
TCGA-A8-A0AB	0	0	30.22604782	2.945828767	2.456353419	17.77416058	0	11.99566937	2.856463123	8.041187245
TCGA-A8-A075	0.017876273	0	19.96857793	168.121171	9.010706132	5.911466995	0.018330273	297.9971167	1.849249917	37.54145978
TCGA-D8-A27N	0	0	29.48136803	29.05794381	6.373992121	28.35448963	0.015106189	155.2317739	7.010345595	57.78117434
TCGA-A2-A0T1	0	0	14.05539026	673.3264951	10.52847421	15.01835314	0.033291531	213.6286251	2.246347515	49.09125137
TCGA-D8-A1XD	0.02170377	0	5.708630315	2.797009976	1.772297374	2.065728861	0	156.1397245	3.528161518	9.187075045
TCGA-A2-A25C	0.016487171	0.012298744	17.24555603	0.454142062	7.051133604	3.870389708	0.033811786	171.9329326	12.01416924	8.223808813
TCGA-AR-A1AR	0.00618567	0	30.51829259	9.748478433	9.790192811	17.06346736	0.012685534	33.0011839	7.749595898	68.29430017
TCGA-E2-A15D	0	0.019613916	17.09173072	4.466277842	7.186957666	44.07272568	0	62.80446134	16.40004741	8.817030304
TCGA-A2-A1FW	0.007110906	0	50.57067853	0.083944782	1.994328997	2.106639742	0.014583	836.036535	5.575298308	14.81681006
TCGA-D8-A27E	0	0	10.3517312	0.073002528	4.006157029	2.612188108	0.013835015	112.863379	2.489381978	11.65914443
TCGA-A2-A0T5	0.008565453	0.038336829	8.690582518	1.651558384	7.704848476	21.3688946	0	43.53977034	2.387407521	10.55047341
TCGA-D8-A1J9	0.110289163	0.012990179	29.98208801	9.056699749	3.881361047	28.55553921	0	450.9133973	2.287539349	19.49735317
TCGA-EW-A3U0	0	0	13.63790743	2.194180372	14.45281287	42.77236569	0	49.62331969	11.18862954	49.67258234
TCGA-A2-A0T0	0	0	2.845871632	20.25643221	4.33573667	29.72395005	0.047411334	50.66947039	1.674427729	47.11354363
TCGA-BH-A1EY	0.011475507	0.07704226	19.64463806	43.11308353	6.279859162	19.64504462	0	40.29826513	1.981598051	38.29120607
TCGA-D8-A1XM	0	0	13.01440481	2.507105406	4.184153834	7.868913247	0	106.5094045	11.14335098	37.11106371
TCGA-AO-A1KT	0.014313223	0	12.02306161	4.773365449	6.205023765	31.16572137	0.014676734	181.6823454	3.871515833	58.15807278
TCGA-A7-A4SF	0.162182267	0	22.96331117	17.72431396	4.872571598	34.09095671	0.030236579	87.15417442	0.388234985	16.23779233
TCGA-A8-A093	0.007824675	0	9.7753205	2.209203626	7.961800932	6.949208433	0	60.85484636	7.225395522	19.71766349
TCGA-A8-A06R	0	0	16.91213041	34.18905418	4.378210375	6.82362582	0.01793468	72.91360696	5.139780346	28.97414314
TCGA-A2-A04P	0	0	4.784027281	0.281507537	4.049473195	19.33465111	0.11736928	25.80821763	2.21438372	11.53807924
TCGA-A8-A082	0	0	12.72595116	3.980600502	3.170854379	13.28842468	0	54.52338611	1.453091499	10.1200548
TCGA-GM-A5PX	0	0	9.512986607	0.325565157	8.975620578	51.86351583	0	11.44917923	9.953684858	18.72536174
TCGA-D8-A1XB	0	0	9.470221426	3.08111226	4.27052685	6.02444431	0	133.0586711	7.601965996	17.01978039
TCGA-D8-A1JD	0	0	47.16570403	6.668098509	4.143836343	7.889591284	0.060861174	1189.1865	3.048194685	28.54187864
TCGA-BH-A0BD	0	0.203788837	9.296733966	23.90408578	7.439356532	38.38647059	0.04668813	72.37086869	6.5058285	24.22187923
TCGA-A2-A0YE	0	0	5.44817607	87.98605876	6.965336674	38.76714262	0	11.63313984	3.177719962	13.69382501
TCGA-E2-A15G	0.02238067	0	10.65348851	0.033025689	8.822101514	9.065881817	0	30.80328109	4.822867775	5.581744286
TCGA-E9-A3Q9	0	0	10.01626986	0.041198583	5.840455861	14.6813907	0.017176975	147.9186498	16.35376984	8.049045534
TCGA-EW-A1P6	0	0	24.39655812	9.287170011	4.314855909	9.937012005	0	161.4200591	1.268305175	14.49986353
TCGA-D8-A3Z6	0.008091946	0.072435062	10.86167897	0.517432698	7.19934689	19.26233583	0	122.7375657	3.616514144	15.83648252
TCGA-E2-A14Z	0	0	15.03074371	9.772343059	6.689317248	9.271671474	0	69.8954202	5.88401569	37.95438743
TCGA-A2-A0YJ	0	0	12.23369385	34.8933783	2.671111285	12.94421596	0	109.3295443	1.327125003	82.23756409
TCGA-BH-A5IZ	0	0.023219573	4.615838868	102.3372146	7.022104913	25.62221872	0.021278466	47.41653293	3.036945857	30.53811537
TCGA-B6-A0IK	0.028194853	0	10.36234916	50.21759431	2.091401239	5.999038538	0	132.1457037	2.106068706	14.51518945
TCGA-B6-A409	0	0	10.21298523	6.637009667	4.881992133	20.86068111	0.015137727	37.42496718	3.279117966	18.18403832
TCGA-BH-A8FZ	0	0	13.98502647	3.585764564	9.807096376	43.39920309	0.020880128	70.48515255	5.983896596	30.89051041
TCGA-EW-A1PA	0.011542479	0.051661258	21.73214839	1.249048598	5.299945937	16.67763277	0.023671243	90.37424191	3.283343001	14.59596248
TCGA-D8-A1JE	0	0	3.887227244	13.72265632	2.332283661	13.65621525	0	38.2614594	10.42417351	26.29699887
TCGA-A2-A0T6	0	0	11.97374953	42.36033126	3.176513286	8.733332838	0.029964955	52.89479572	8.351896839	47.79100763
TCGA-EW-A1J1	0.006640714	0	25.70804132	4.089560594	3.262141911	7.157505214	0.013618734	295.6623558	1.961562161	11.25909123
TCGA-E9-A1NH	0	0	5.900104706	2.796888878	3.487170863	11.78125541	0	24.76577473	12.00330351	14.61021729
TCGA-A8-A07G	0	0	10.40982474	2.318968229	2.907242508	9.976007613	0	195.2303293	3.550354803	16.60081947
TCGA-A8-A07F	0.007374705	0	18.75725828	8.669620309	4.858646678	8.068396501	0.030247995	20.1481852	4.788718285	18.7975037
TCGA-A8-A0A2	0	0	18.86559133	0.129430873	3.626610181	18.6925384	0.014200993	157.883242	1.876732237	14.15932844
TCGA-AQ-A7U7	0.039945757	0	8.740864855	0.39296892	7.155710032	19.85329571	0.081920505	24.92305704	2.34162294	29.44568236
TCGA-A1-A0SP	0	0	12.05281566	8.672365953	6.579970154	33.27213467	0	45.27061711	2.261406792	30.63392368
TCGA-A2-A1G1	0.006167869	0	12.16635949	149.6593303	3.807767108	12.20978748	0.025298053	173.3857023	2.338959173	56.8171263
TCGA-A2-A0YK	0	0	33.61298175	0.250192676	5.556952716	16.08037009	0.018627346	93.38172993	14.15516443	31.42325484
TCGA-D8-A1JM	0	0	10.40033042	0.524310535	5.060279162	46.6640736	0.014194898	84.05501445	5.686054455	14.34329922
TCGA-E2-A154	0	0.027866366	23.68013735	0.78399262	5.100092078	9.740280426	0	73.04040583	2.513824891	8.452468648
TCGA-E2-A15P	0.006645045	0	23.1923436	0.366077872	6.511492904	25.02227547	0	191.029102	3.541208734	14.46441858
TCGA-A2-A1G4	0	0	18.0814797	0.941504713	3.529432857	2.064134337	0.013351793	493.5580816	2.678830681	9.697704982
TCGA-E2-A1L9	0.006447514	0	10.24175356	150.2858935	5.703229281	17.65592134	0.039667562	90.51039733	6.002216492	24.05132781
TCGA-A8-A08G	0.048005633	0.030694463	18.68998703	3.177624794	3.072723615	21.83631667	0.042192706	209.0695408	2.553967128	19.34762231
TCGA-EW-A1PH	0.016393066	0	8.16625622	9.482548024	2.929574277	11.32123909	0	61.04214195	12.03809374	29.331704
TCGA-D8-A1JL	0.012180581	0	20.23137353	43.49728744	4.530595708	27.35300743	0	22.48994347	6.76497803	21.69686477
TCGA-D8-A1JJ	0	0	28.64141787	3.917739314	4.4378587	18.70429154	0.029484257	277.7038803	4.980710974	24.9513568
TCGA-BH-A2L8	0	0.662098694	14.48760999	2.010922365	9.617044501	20.57283415	0	50.88738809	5.770278568	35.50231738
TCGA-E9-A243	0.005060999	0	7.154843415	1.065461041	8.659272211	31.18374848	0.020758129	32.22699584	1.794108486	47.91782565
TCGA-BH-A18J	0.008242879	0.018446534	27.1338712	3.770677596	6.022669306	11.3424109	0	79.98968363	3.025432803	22.04772456
TCGA-A2-A1G0	0.015814744	0.017695713	13.94259902	0.085568203	5.591595404	23.2153396	0	302.6886326	7.19977529	15.81298924
TCGA-AR-A2LH	0.013525007	0	21.21272054	0.478991228	4.180650509	36.67671887	0.055473999	39.60072232	4.578950708	59.14857806
TCGA-C8-A26V	0.011097194	0	14.99548646	29.26284331	5.657695959	4.563703207	0	70.24261553	2.970815868	10.79973119
TCGA-AO-A0J7	0.008650817	0	17.28880008	0.706354604	2.355942178	22.90824589	0	159.6172598	2.572360792	6.307599954
TCGA-BH-A0HI	0.008789906	0	7.662433765	7.713236454	6.260763446	17.4003193	0	39.75325109	4.633841324	9.47944173
TCGA-AR-A5QP	0	0.023426625	16.51426815	0.597295689	9.053943434	19.47133406	0.021468209	23.99913092	3.155909991	40.34337678
TCGA-AO-A1KO	0.014057713	0	15.77570308	0.020744047	5.039480942	9.96414311	0	23.67196773	11.25612381	33.88058315
TCGA-BH-A0AW	0	0	6.545710556	102.0876532	8.25604542	26.64717735	0	75.87033735	1.547228191	41.41809827
TCGA-A2-A0T4	0.023528507	0.026326933	28.1472806	0.798547986	7.056512349	24.73280728	0	108.7231614	9.634679112	27.64427389
TCGA-E2-A15L	0	0	11.76835534	3.167332438	4.708880341	17.54308966	0	12.16341476	8.642534785	11.51914957
TCGA-A7-A26J	0	0	16.76610538	1.21507452	5.402920843	9.139725406	0.014310805	169.6189101	8.70497474	12.73070292
TCGA-E9-A22H	0.006321314	0.014146312	7.611672436	0.32958752	4.872716262	10.57100808	0	91.74549569	6.219902741	6.147048437
TCGA-E2-A15E	0.018584004	0	29.12534306	0.210244512	7.007706764	5.783294584	0	176.0891809	1.463069016	46.18554947
TCGA-A2-A0T7	0	0	21.62410661	4.570862522	5.68175398	24.00848959	0	224.1417988	4.917519133	25.63696222
TCGA-A2-A3KC	0	0	33.56154417	0.385129429	7.161203235	12.63236576	0.019115772	10.3494684	6.912527331	34.03871196
TCGA-BH-A42V	0	0	15.43005495	0.39213458	11.36751663	15.11133239	0.030276509	66.2990327	6.07319091	22.98700147
TCGA-A1-A0SI	0.0136884	0	15.8865656	3.985951002	5.802477571	17.95517062	0.028072084	84.63815932	5.171254715	37.05689154
TCGA-D8-A1JP	0	0	8.380191126	5.154836707	4.121443039	9.260004674	0.024257476	23.10714561	4.2460784	20.92959055
TCGA-B6-A0WX	0	0	8.520175575	1.17292102	2.880978689	28.48834541	0	11.69579863	3.358644983	15.84960667
TCGA-E2-A155	0	0	28.9437093	0.092592129	1.661324163	1.336535306	0	228.938764	3.536951365	8.547580451
TCGA-A8-A0A6	0	0	10.47947268	12.1575239	5.65897228	34.6242708	0.052966053	37.49301603	3.70342566	16.85174058
TCGA-A2-A4S2	0.026125384	0	14.25611456	1.490658701	7.740410042	27.81055427	0	170.5750817	9.841665589	35.47756179
TCGA-A7-A4SE	0	0	13.12171632	44.54741074	5.470873925	11.57932517	0.029453229	177.4282121	4.545840048	81.45156585
TCGA-E9-A1RG	0	0	12.18703121	38.36635748	5.17111307	9.255368869	0	259.0363893	0.832891802	89.94543628
TCGA-A2-A4RY	0.013027096	0	15.7632064	0.422911104	8.810937782	22.56359345	0	17.97672144	13.09112937	41.52112198
TCGA-AO-A0J3	0.031464916	0	26.18985674	0.451925639	1.837576091	4.239707057	0	53.38449401	2.945524476	4.598023547
TCGA-BH-A18H	0	0.056150583	26.43528398	1.283539623	8.426216875	22.65048263	0	515.9822012	4.46532335	21.0408234
TCGA-AO-A0JA	0	0	12.92254888	0.394699457	3.237224349	8.052824987	0	94.65933371	4.403928553	24.01160248
TCGA-E2-A15F	0	0	18.65326419	0.925433163	2.760449662	10.50786022	0	214.0056932	4.555498769	10.72135559
TCGA-A2-A0YH	0.078547733	0.058593344	19.85617294	4.327222519	5.936485055	14.51548764	0.017898355	517.1213193	3.120457948	118.7703753
TCGA-D8-A4Z1	0	0	18.59296407	0.055346866	5.147392873	17.33458101	0	28.28013782	7.293915346	27.34415088
TCGA-BH-A0BJ	0	0	10.6197908	0.7289641	6.135123274	16.23306011	0	27.41578399	8.333164055	18.79485534
TCGA-A7-A26I	0.023692314	0	8.350853096	5.150949535	8.052721086	13.22212194	0.680232652	32.38589939	14.02637968	18.12414448
TCGA-BH-A8G0	0	0	11.43059143	0.96727729	9.163060556	55.43098913	0	35.79163063	4.837248573	36.86193672
TCGA-A2-A0YG	0	0	18.93569294	12.4862608	2.461756101	2.656047499	0	128.1990021	3.514260609	11.30531906
TCGA-A2-A4S3	0	0	16.43331364	5.11164383	7.775156454	18.93599075	0	178.8470833	1.066500695	57.27748037
TCGA-E2-A1IN	0	0	7.952719716	26.63451876	2.198567084	5.848676215	0.01252511	107.3935778	4.906690624	21.96293525
TCGA-AC-A2B8	0	0	18.74468576	2.964674531	3.9877138	23.19542435	0	100.3929695	17.31690793	17.8178809
TCGA-E9-A1N6	0	0	7.258266915	64.85840321	4.901262175	7.301012303	0.066289001	178.7972713	4.622430842	29.38629745
TCGA-AO-A0J8	0.006145508	0	8.174628855	5.870358047	7.14389521	21.48031319	0.01260317	32.62698987	6.909976888	14.87694798
TCGA-MS-A51U	0	0	8.98538633	0.274598203	8.6845406	9.553696037	0	23.05736616	5.100079768	19.16027606
TCGA-A2-A1FZ	0.010505515	0	20.15810743	0.506408496	8.762795562	19.31542691	0	57.95790477	15.70588412	62.97000865
TCGA-E9-A22B	0	0	9.532844769	5.22311653	3.331070261	8.655225586	0	145.1238941	6.224496444	17.82732172
TCGA-E2-A15C	0	0.02223925	15.86793024	10.35303698	3.203492107	12.61564145	0	53.43509487	8.991419889	11.22505364
TCGA-A2-A3XV	0	0.035631276	3.790695549	0.148801272	13.39641643	3.723904299	0	403.8962794	0.413552019	5.173139598
TCGA-BH-A0WA	0.008400155	0.056395495	10.33804011	131.9383191	5.376221202	36.2918778	0.068907934	143.060428	6.158793912	25.92162726
TCGA-BH-A0H7	0	0	7.366113201	21.9754462	3.344402648	52.91458194	0	434.0439992	2.094389069	26.25245259
TCGA-EW-A1P5	0	0	6.988473531	3.920675306	6.84007373	7.016430675	0.019600143	56.4058084	3.345249289	17.85880798
TCGA-A2-A4S0	0.040156069	0	12.27299133	0.408205803	3.633889464	1.982737863	0.054901207	51.99291246	1.402660128	5.574060577
TCGA-E2-A153	0.024027397	0	7.160314375	6.228376982	3.302598322	7.01676514	0.024637617	242.8297649	4.024250324	33.00422548
TCGA-AR-A0TU	0	0	8.292945111	2.744071088	8.429226454	33.35647973	0.865705249	112.3798031	3.76153433	35.67404252
TCGA-E2-A15A	0	0.035414748	93.95557891	35.97011196	6.079031661	8.261038966	0.016227075	771.1277548	1.292646471	35.77466513
TCGA-A2-A1FV	0.006975395	0	20.79329007	0.14410387	2.185953059	3.707000345	0	110.5415999	9.442453995	9.53357783
TCGA-BH-A5J0	0.020901942	0.07016391	11.61865904	13.32444711	9.065812857	14.36043317	0.021432785	80.41911207	4.964743556	46.924515
TCGA-A7-A26G	0.005865052	0	12.4503119	0.657755212	3.116815412	18.21378964	0	30.74586066	5.741544281	51.16925196
TCGA-A2-A0YT	0.027709319	0	79.01113613	1.6014791	2.869840084	7.38091551	0	751.3811094	1.582131958	19.26862557
TCGA-A7-A26H	0.017571541	0	23.24362308	5.779324271	6.347966126	11.83068319	0.012011868	52.59622171	4.429691324	17.18094197
TCGA-E2-A156	0.060676379	0	11.12321415	1.532063173	6.096148984	0.932947638	0	356.3982949	4.412780667	12.21722834
TCGA-BH-A0HF	0.010358918	0	9.342102588	12.62621639	7.980630719	25.70858996	0	49.7471578	5.991686365	39.85883982
TCGA-D8-A1X9	0.00616631	0.013799433	23.97525072	36.56066642	4.075706562	7.667747767	0	275.8176802	2.37260966	23.39739776
TCGA-BH-A0W3	0.012402929	0	2.394534185	0.146417519	6.188183174	10.84600574	0	8.907361557	8.184846223	4.464937224
TCGA-A7-A26F	0.111672006	0	9.399368096	123.6452289	4.099955291	3.60035526	0.486659511	158.6625113	21.70154583	28.58562735
TCGA-A2-A4RX	0	0	7.121450579	32.91087806	2.44224081	6.642197201	0.030038469	65.15837937	6.320614094	35.37960618
TCGA-BH-A0EB	0.015573521	0.017425799	12.45417233	3.010488168	6.438450353	14.15484302	0.031938079	76.2417394	4.828925923	18.77285956
TCGA-C8-A27A	0	0	34.02043811	0.321770671	3.244254744	1.517251729	0.013415624	181.3402647	1.95925891	10.47250199
TCGA-E9-A24A	0.007474476	0	12.73579674	22.91214505	3.777167852	19.40954801	0.015328608	59.11459673	4.265728179	25.41381863
TCGA-E2-A1LA	0	0	15.96741778	59.10639747	7.323173639	21.0452227	0	224.6997884	4.924294336	35.6686617
TCGA-A2-A0EX	0	0	6.209904659	0.25014186	4.310743666	18.78150667	0	115.9805451	5.346587282	18.48314581
TCGA-A2-A0CM	0	0	11.57076169	25.80506029	9.753369528	10.3877267	0.190087194	37.63838114	2.336931332	22.18011217
TCGA-E9-A1QZ	0.007523162	0	66.96088541	0.333043134	6.35236696	23.6953733	0.015428453	102.8885479	25.5966724	32.70577073
TCGA-BH-A0W4	0	0.017955789	14.74913432	9.306148412	5.972215185	7.282249394	0.016454723	133.1759603	9.714438898	25.02885823
TCGA-A8-A07U	0	0	9.811869413	7.412023771	9.687690281	22.81469699	0.019266235	181.3291003	7.185705526	34.69355322
TCGA-EW-A6SB	0	0	3.153400583	5.225061658	13.92353376	66.91608251	0.061022166	25.81094215	3.667083026	42.54026639
TCGA-A8-A09Q	0	0	26.01523856	5.44498355	5.842093062	10.92784879	0.029482904	622.0245186	2.165763069	24.65964721
TCGA-AC-A3TM	0	0	4.507180098	0.395787101	10.05801719	24.46529504	0	6.532646205	1.324244229	33.047522
TCGA-E2-A159	0.008950563	0	11.10261969	67.71178455	7.905853171	13.75832718	0.018355759	102.8413726	1.619341325	36.53554465
TCGA-A7-A13F	0.009399239	1.135853538	15.57701167	4.845197989	3.946137703	7.12019298	0.057827699	98.025877	3.230980385	16.47372556
TCGA-A2-A0D4	0.006253262	0	14.25461404	0.135337095	5.77736018	49.8565806	0	154.1522257	3.709911958	13.02976029
TCGA-A2-A0YD	0.016024677	0	15.85431743	0.874922959	6.272139162	13.13860202	0.065726612	24.15774742	11.04420766	24.21156523
TCGA-BH-A0AY	0.019308859	0	15.71207887	3.447631081	6.092296436	11.82956632	0	107.5719222	6.874330383	65.80630126
TCGA-D8-A1X8	0.04109339	0	11.31322491	0.533621655	6.858826711	10.4441075	0	168.9142669	4.08978857	16.37284852
TCGA-BH-A1F0	0.005431533	0	18.66195452	8.880572871	7.270655002	44.08488128	0.03341686	36.87938731	5.094349142	68.76278356
TCGA-E9-A1NG	0	0	8.092868706	13.34443431	4.031692838	5.91929757	0.013923201	59.12743719	5.343721826	46.05357731
TCGA-A8-A06Y	0.01021644	0	10.27822711	1.989996525	3.350140328	34.16950117	0	218.1743969	10.06535096	25.60449696
TCGA-AC-A2FM	0.04257852	0.304913339	23.35116573	0.033509512	5.239012186	2.002763422	0	175.659085	2.423879972	6.832590748
TCGA-AO-A0J5	0.006101925	0	15.1993656	0.414193745	3.135735478	67.12763181	0	205.3985881	5.730775663	16.83776983
TCGA-E9-A3HO	0.04801421	0.343839402	22.52513399	0.387321124	7.677316417	13.3010982	0.019693447	38.09872196	3.803252632	16.53028901
TCGA-BH-A202	0	0	30.62277503	18.02642616	4.384456596	21.01331993	0	731.2334812	2.340738247	15.74829116
TCGA-AO-A0JG	0.015308277	0	10.7146232	0.082827879	4.7744094	23.51117306	0.015697058	13.7963004	5.824350081	18.87344254
TCGA-BH-A0HB	0	0	9.647597081	7.848503152	4.716795677	6.341987822	0	507.3914146	2.23071399	55.55359534
TCGA-E2-A574	0.053838191	0	12.25360508	1.949062763	3.23626319	36.59364698	0.309150857	20.47072207	0.609500673	175.1456403
TCGA-BH-A18L	0.147076319	1.382381529	106.4198943	0.506405416	4.13119956	3.955884578	0.015081159	2542.715603	4.598638344	9.781564966
TCGA-AQ-A04J	0.014481023	0	10.41133515	8.276808935	5.033358339	43.74744796	0.029697591	59.26879187	6.283906126	21.17794086
TCGA-A2-A4S1	0.043762743	0	10.41258651	1.061946285	5.276205476	4.369026998	0	5.214426357	0.44683383	66.97749221
TCGA-E2-A2P5	0	0.019535062	7.975512651	0.34349977	3.049081429	6.16465783	0	48.62243407	1.626218524	13.69500868
TCGA-A8-A0A9	0.014262155	0	60.99758498	3.91450553	6.51519984	9.516037046	0.014624369	150.4429434	2.900941371	15.08183353
TCGA-A2-A0SV	0	0	22.98697159	28.90269707	14.14079085	13.13660978	0.026970539	146.391929	2.250945599	40.97404351
TCGA-E9-A247	0	0	15.53228759	20.37520743	4.583846921	6.923306026	0.029713396	34.65121205	1.313250277	11.1775167
TCGA-BH-A0HX	0.056515269	0.210790208	25.57010763	11.22137926	2.520907661	17.28755292	0.019316859	123.2395446	4.606211233	24.31769078
TCGA-E2-A108	0	0	15.10967143	15.30228473	13.17914188	27.01244024	0	85.17805066	28.20236195	147.1812392
TCGA-E9-A1ND	0.011434476	0	4.168715716	28.79677092	5.74410275	33.48888641	0.070349254	139.3989761	9.145435577	119.782687
TCGA-D8-A1XA	0.019759773	0	16.88105275	0.544286466	3.995868175	19.33978373	0	176.5493697	2.86349963	16.66056834
TCGA-AR-A2LR	0	0	13.35425651	8.039672616	1.336219897	7.791236571	0	34.31151477	12.86217901	79.51099108
TCGA-A1-A0SO	0.021955398	0	6.731882752	1.54071167	3.407344032	22.47058033	0	52.2518973	1.746187716	44.17942701
TCGA-BH-A201	0	0	6.844629001	5.318347582	4.724345197	32.84734867	0	40.00112491	9.777266923	17.7860669
TCGA-E9-A1R0	0.028437016	0.015909624	5.695776158	0.482570384	8.236854079	12.61842765	0	42.72074001	19.81018878	32.8637728
TCGA-B6-A0X4	0.105914912	0	10.60317574	0.221413242	4.301785679	3.225513847	0.29866324	205.9952253	3.578681228	4.129900031
TCGA-E2-A1IJ	0	0	10.60521549	0.886403016	3.995130917	25.02063815	0.029803959	99.1753962	6.484737016	20.87139207
TCGA-E2-A10E	0.007605412	0	17.11014842	2.409163037	5.895065444	11.56216465	0	25.31683238	5.686458443	10.23223395
TCGA-E2-A1B6	0	0.049803271	12.29013857	3.661640105	10.05454202	108.742194	0	72.01409889	1.483963919	25.12500522
TCGA-EW-A1J6	0.008585354	0	10.98414279	0.177363832	3.817329195	6.202453648	0	37.80414568	0.936574147	20.84221958
TCGA-E2-A10F	0	0	11.34661978	1.375158033	7.224863942	19.8350553	0.036518873	34.21427504	6.657091218	22.35498307
TCGA-E2-A1LE	0.009467729	0	7.490307526	59.1621364	3.01152728	14.52253122	0.058249075	17.13709071	2.978084223	43.19578081
TCGA-A8-A08C	0.008483799	0	19.33171721	0.308801656	6.528763081	9.673151515	0.034797041	228.4775504	3.622957615	7.305221688
TCGA-A8-A06U	0.009488631	0	20.17324214	4.471225794	4.300089164	20.29382392	0	36.6544705	1.512725753	17.18764059
TCGA-AC-A4ZE	0	0	27.5648528	0.2263622	8.986171027	11.07962971	0.036299026	137.3094773	13.47023841	13.08114901
TCGA-AR-A2LQ	0.020378582	0	16.09225092	0.471117651	4.530491963	12.1870412	0	525.4310962	11.86197926	70.61770626
TCGA-E9-A2JS	0.008088863	0	42.69948237	12.43752601	3.288789279	7.399300267	0	103.6553996	1.887985024	15.57133814
TCGA-A7-A0DC	0.069673519	0.022274378	47.90229024	2.19333653	2.259603724	11.47159595	0	216.7149353	7.491907506	2.414048186
TCGA-EW-A1P4	0	0	4.643081581	110.3414299	5.581017598	13.06226809	0.017635815	173.9128485	0.999735043	19.49923546
TCGA-A8-A09K	0	0	10.38169083	0.041758422	3.620491147	19.48360076	0.021762987	324.3271803	2.020674967	10.9588332
TCGA-BH-A0DI	0.00913069	0	13.87051024	2.092893266	4.781980001	37.06339118	0	37.21552557	5.138974299	45.47428738
TCGA-A2-A3XU	0.016311301	0	3.334474616	0.65790017	4.755990998	3.640121304	1.354770037	7.077464881	0.439735722	28.45141483
TCGA-E9-A22E	0.014411538	0.032251224	9.801935521	31.870889	3.598249097	11.61000826	0	95.34439288	5.366998396	29.92452878
